2021-12-20 16:10:12:600 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker(PostProcessorRegistrationDelegate.java 376) -Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-20 16:10:12:642 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker(PostProcessorRegistrationDelegate.java 376) -Bean 'spring.redis-org.springframework.boot.autoconfigure.data.redis.RedisProperties' of type [org.springframework.boot.autoconfigure.data.redis.RedisProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-20 16:10:12:651 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker(PostProcessorRegistrationDelegate.java 376) -Bean 'org.springframework.boot.autoconfigure.data.redis.JedisConnectionConfiguration' of type [org.springframework.boot.autoconfigure.data.redis.JedisConnectionConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-20 16:10:12:769 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker(PostProcessorRegistrationDelegate.java 376) -Bean 'redisConnectionFactory' of type [org.springframework.data.redis.connection.jedis.JedisConnectionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-20 16:10:12:778 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker(PostProcessorRegistrationDelegate.java 376) -Bean 'redisConfig' of type [com.zookao.admin.config.RedisConfig$$EnhancerBySpringCGLIB$$fd5eb927] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-20 16:10:13:081 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure(DruidDataSourceAutoConfigure.java 56) -Init DruidDataSource
2021-12-20 16:10:14:053 [main] INFO  com.alibaba.druid.pool.DruidDataSource(DruidDataSource.java 998) -{dataSource-1} inited
2021-12-20 16:10:24:863 [main] INFO  o.a.r.s.support.DefaultRocketMQListenerContainer(DefaultRocketMQListenerContainer.java 290) -running container: DefaultRocketMQListenerContainer{consumerGroup='admin', nameServer='192.168.56.102:9876', topic='test_producer', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2021-12-20 16:10:24:863 [main] INFO  o.a.r.s.a.ListenerContainerConfiguration(ListenerContainerConfiguration.java 127) -Register the listener to container, listenerBeanName:rocketmqListener, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_1
2021-12-20 16:10:25:294 [main] INFO  com.zookao.admin.RocketmqTest(StartupInfoLogger.java 61) -Started RocketmqTest in 17.178 seconds (JVM running for 19.032)
2021-12-20 16:10:26:400 [NettyClientSelector_1] INFO  RocketmqRemoting(Slf4jLoggerFactory.java 95) -closeChannel: close the connection to remote address[192.168.56.102:10911] result: true
2021-12-20 16:10:26:402 [SpringApplicationShutdownHook] INFO  o.a.r.s.support.DefaultRocketMQListenerContainer(DefaultRocketMQListenerContainer.java 263) -container destroyed, DefaultRocketMQListenerContainer{consumerGroup='admin', nameServer='192.168.56.102:9876', topic='test_producer', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2021-12-20 16:10:26:403 [NettyClientSelector_1] INFO  RocketmqRemoting(Slf4jLoggerFactory.java 95) -closeChannel: close the connection to remote address[192.168.56.102:9876] result: true
2021-12-20 16:10:26:409 [NettyClientSelector_1] INFO  RocketmqRemoting(Slf4jLoggerFactory.java 95) -closeChannel: close the connection to remote address[192.168.56.102:10911] result: true
2021-12-20 16:10:26:411 [NettyClientSelector_1] INFO  RocketmqRemoting(Slf4jLoggerFactory.java 95) -closeChannel: close the connection to remote address[192.168.56.102:9876] result: true
2021-12-20 16:10:26:423 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource(DruidDataSource.java 2071) -{dataSource-1} closing ...
2021-12-20 16:10:26:437 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource(DruidDataSource.java 2144) -{dataSource-1} closed
